,TIC,sec,ec_long,ec_lat,num_s
7587,152056666,90,190.3837381810342,-41.45765292045774,3
7588,152057161,36,190.7785754458902,-41.914967129449884,4
7589,152057161,37,190.7785754458902,-41.914967129449884,4
7590,152057161,63,190.7785754458902,-41.914967129449884,4
7591,152057161,90,190.7785754458902,-41.914967129449884,4
7592,176867792,36,185.49308302163752,-6.092427342542211,3
7593,176867792,46,185.49308302163752,-6.092427342542211,3
7594,176867792,91,185.49308302163752,-6.092427342542211,3
7595,176935619,1,202.16799839604596,-85.70109003779294,38
7596,176935619,2,202.16799839604596,-85.70109003779294,38
7597,176935619,3,202.16799839604596,-85.70109003779294,38
7598,176935619,4,202.16799839604596,-85.70109003779294,38
7599,176935619,5,202.16799839604596,-85.70109003779294,38
7600,176935619,6,202.16799839604596,-85.70109003779294,38
7601,176935619,7,202.16799839604596,-85.70109003779294,38
7602,176935619,8,202.16799839604596,-85.70109003779294,38
7603,176935619,9,202.16799839604596,-85.70109003779294,38
7604,176935619,11,202.16799839604596,-85.70109003779294,38
7605,176935619,12,202.16799839604596,-85.70109003779294,38
7606,176935619,13,202.16799839604596,-85.70109003779294,38
7607,176935619,28,202.16799839604596,-85.70109003779294,38
7608,176935619,29,202.16799839604596,-85.70109003779294,38
7609,176935619,30,202.16799839604596,-85.70109003779294,38
7610,176935619,31,202.16799839604596,-85.70109003779294,38
7611,176935619,32,202.16799839604596,-85.70109003779294,38
7612,176935619,33,202.16799839604596,-85.70109003779294,38
7613,176935619,34,202.16799839604596,-85.70109003779294,38
7614,176935619,35,202.16799839604596,-85.70109003779294,38
7615,176935619,36,202.16799839604596,-85.70109003779294,38
7616,176935619,38,202.16799839604596,-85.70109003779294,38
7617,176935619,39,202.16799839604596,-85.70109003779294,38
7618,176935619,61,202.16799839604596,-85.70109003779294,38
7619,176935619,62,202.16799839604596,-85.70109003779294,38
7620,176935619,63,202.16799839604596,-85.70109003779294,38
7621,176935619,64,202.16799839604596,-85.70109003779294,38
7622,176935619,65,202.16799839604596,-85.70109003779294,38
7623,176935619,66,202.16799839604596,-85.70109003779294,38
7624,176935619,67,202.16799839604596,-85.70109003779294,38
7625,176935619,68,202.16799839604596,-85.70109003779294,38
7626,176935619,69,202.16799839604596,-85.70109003779294,38
7627,176935619,87,202.16799839604596,-85.70109003779294,38
