#
#  Times of cadences affected by momentum dumps
#  Created Thu Oct  9 00:03:05 EDT 2025 by roland
#
#  Fields are UTC, TJD, spacecraft time, cadence number, FFI number
#
2024-02-19 19:58:24.543862 UTC, 3360.33302927, 1392408000.0, 1535673, 921402
2024-02-19 20:00:24.543802 UTC, 3360.33441816, 1392408120.0, 1535674, 921402
2024-02-27 04:18:24.228369 UTC, 3367.68024784, 1393042800.0, 1540963, 924576
2024-02-27 04:20:24.228311 UTC, 3367.68163673, 1393042920.0, 1540964, 924576
2024-02-27 04:22:24.228254 UTC, 3367.68302562, 1393043040.0, 1540965, 924577
2024-02-27 04:24:24.228196 UTC, 3367.68441451, 1393043160.0, 1540966, 924577
2024-02-27 04:26:24.228138 UTC, 3367.68580340, 1393043280.0, 1540967, 924578
2024-02-27 04:28:24.228081 UTC, 3367.68719228, 1393043400.0, 1540968, 924579
2024-02-27 04:30:24.228023 UTC, 3367.68858117, 1393043520.0, 1540969, 924579
2024-02-27 04:32:24.227966 UTC, 3367.68997006, 1393043640.0, 1540970, 924580
2024-02-27 04:34:24.227908 UTC, 3367.69135895, 1393043760.0, 1540971, 924580
2024-02-27 04:36:24.227851 UTC, 3367.69274784, 1393043880.0, 1540972, 924581
2024-02-27 04:38:24.227793 UTC, 3367.69413673, 1393044000.0, 1540973, 924582
2024-02-27 04:40:24.227735 UTC, 3367.69552561, 1393044120.0, 1540974, 924582
2024-02-27 04:42:24.227678 UTC, 3367.69691450, 1393044240.0, 1540975, 924583
2024-03-04 18:44:23.954770 UTC, 3374.28163357, 1393613160.0, 1545716, 927427
2024-03-04 18:46:23.954714 UTC, 3374.28302246, 1393613280.0, 1545717, 927428
2024-03-04 18:48:23.954658 UTC, 3374.28441134, 1393613400.0, 1545718, 927429
2024-03-04 18:50:23.954602 UTC, 3374.28580023, 1393613520.0, 1545719, 927429
2024-03-04 18:52:23.954545 UTC, 3374.28718912, 1393613640.0, 1545720, 927430
2024-03-04 18:54:23.954489 UTC, 3374.28857801, 1393613760.0, 1545721, 927430
2024-03-04 18:56:23.954433 UTC, 3374.28996690, 1393613880.0, 1545722, 927431
2024-03-04 18:58:23.954377 UTC, 3374.29135578, 1393614000.0, 1545723, 927432
2024-03-04 19:00:23.954321 UTC, 3374.29274467, 1393614120.0, 1545724, 927432
2024-03-04 19:02:23.954265 UTC, 3374.29413356, 1393614240.0, 1545725, 927433
2024-03-04 19:04:23.954209 UTC, 3374.29552245, 1393614360.0, 1545726, 927433
2024-03-04 19:06:23.954153 UTC, 3374.29691134, 1393614480.0, 1545727, 927434
2024-03-12 01:58:23.659718 UTC, 3381.58301904, 1394244000.0, 1550973, 930582
2024-03-12 02:00:23.659660 UTC, 3381.58440793, 1394244120.0, 1550974, 930582
2024-03-12 02:02:23.659602 UTC, 3381.58579682, 1394244240.0, 1550975, 930583
2024-03-12 02:04:23.659544 UTC, 3381.58718571, 1394244360.0, 1550976, 930583
2024-03-12 02:06:23.659486 UTC, 3381.58857460, 1394244480.0, 1550977, 930584
2024-03-12 02:08:23.659428 UTC, 3381.58996348, 1394244600.0, 1550978, 930585
2024-03-12 02:10:23.659370 UTC, 3381.59135237, 1394244720.0, 1550979, 930585
2024-03-12 02:12:23.659312 UTC, 3381.59274126, 1394244840.0, 1550980, 930586
2024-03-12 02:14:23.659254 UTC, 3381.59413015, 1394244960.0, 1550981, 930586
2024-03-12 02:16:23.659196 UTC, 3381.59551904, 1394245080.0, 1550982, 930587
2024-03-12 02:18:23.659138 UTC, 3381.59690792, 1394245200.0, 1550983, 930588
2024-03-12 02:20:23.659080 UTC, 3381.59829681, 1394245320.0, 1550984, 930588
2024-03-12 02:22:23.659021 UTC, 3381.59968570, 1394245440.0, 1550985, 930589
2024-03-19 01:34:23.367810 UTC, 3388.56634900, 1394847360.0, 1556001, 933598
2024-03-19 01:36:23.367751 UTC, 3388.56773789, 1394847480.0, 1556002, 933599
2024-03-19 01:38:23.367691 UTC, 3388.56912677, 1394847600.0, 1556003, 933600
2024-03-19 01:40:23.367632 UTC, 3388.57051566, 1394847720.0, 1556004, 933600
2024-03-19 01:42:23.367573 UTC, 3388.57190455, 1394847840.0, 1556005, 933601
2024-03-19 01:44:23.367513 UTC, 3388.57329344, 1394847960.0, 1556006, 933601
2024-03-19 01:46:23.367454 UTC, 3388.57468233, 1394848080.0, 1556007, 933602
2024-03-19 01:48:23.367395 UTC, 3388.57607122, 1394848200.0, 1556008, 933603
2024-03-19 01:50:23.367335 UTC, 3388.57746010, 1394848320.0, 1556009, 933603
2024-03-19 01:52:23.367276 UTC, 3388.57884899, 1394848440.0, 1556010, 933604
2024-03-19 01:54:23.367217 UTC, 3388.58023788, 1394848560.0, 1556011, 933604
2024-03-19 01:56:23.367157 UTC, 3388.58162677, 1394848680.0, 1556012, 933605
2024-03-25 23:14:23.073147 UTC, 3395.46912337, 1395443760.0, 1560971, 936580
2024-03-25 23:16:23.073089 UTC, 3395.47051225, 1395443880.0, 1560972, 936581
2024-03-25 23:18:23.073031 UTC, 3395.47190114, 1395444000.0, 1560973, 936582
2024-03-25 23:20:23.072973 UTC, 3395.47329003, 1395444120.0, 1560974, 936582
2024-03-25 23:22:23.072915 UTC, 3395.47467892, 1395444240.0, 1560975, 936583
2024-03-25 23:24:23.072857 UTC, 3395.47606781, 1395444360.0, 1560976, 936583
2024-03-25 23:26:23.072799 UTC, 3395.47745669, 1395444480.0, 1560977, 936584
2024-03-25 23:28:23.072741 UTC, 3395.47884558, 1395444600.0, 1560978, 936585
2024-03-25 23:30:23.072683 UTC, 3395.48023447, 1395444720.0, 1560979, 936585
2024-03-25 23:32:23.072625 UTC, 3395.48162336, 1395444840.0, 1560980, 936586
2024-03-25 23:34:23.072567 UTC, 3395.48301225, 1395444960.0, 1560981, 936586
2024-03-25 23:36:23.072509 UTC, 3395.48440114, 1395445080.0, 1560982, 936587
2024-04-02 00:38:23.935925 UTC, 3402.52746668, 1396053600.0, 1566053, 939630
2024-04-02 00:40:23.953173 UTC, 3402.52885577, 1396053720.0, 1566054, 939630
2024-04-02 00:42:23.970421 UTC, 3402.53024486, 1396053840.0, 1566055, 939631
2024-04-02 00:44:23.987669 UTC, 3402.53163395, 1396053960.0, 1566056, 939631
2024-04-02 00:46:24.004917 UTC, 3402.53302304, 1396054080.0, 1566057, 939632
2024-04-02 00:48:24.022164 UTC, 3402.53441213, 1396054200.0, 1566058, 939633
2024-04-02 00:50:24.039412 UTC, 3402.53580122, 1396054320.0, 1566059, 939633
2024-04-02 00:52:24.056660 UTC, 3402.53719030, 1396054440.0, 1566060, 939634
2024-04-02 00:54:24.073908 UTC, 3402.53857939, 1396054560.0, 1566061, 939634
2024-04-02 00:56:24.091156 UTC, 3402.53996848, 1396054680.0, 1566062, 939635
2024-04-02 00:58:24.108404 UTC, 3402.54135757, 1396054800.0, 1566063, 939636
2024-04-02 01:00:24.125651 UTC, 3402.54274666, 1396054920.0, 1566064, 939636
2024-04-02 01:02:24.142899 UTC, 3402.54413575, 1396055040.0, 1566065, 939637
2024-04-16 15:09:43.002755 UTC, 3417.13254848, 1397315400.0, 1576568, 945939
2024-04-16 15:11:43.002696 UTC, 3417.13393736, 1397315520.0, 1576569, 945939
2024-04-16 15:13:43.002637 UTC, 3417.13532625, 1397315640.0, 1576570, 945940
2024-04-16 15:15:43.002578 UTC, 3417.13671514, 1397315760.0, 1576571, 945940
2024-04-16 15:17:43.002518 UTC, 3417.13810403, 1397315880.0, 1576572, 945941
2024-04-16 15:19:43.002459 UTC, 3417.13949292, 1397316000.0, 1576573, 945942
2024-04-16 15:21:43.002400 UTC, 3417.14088181, 1397316120.0, 1576574, 945942
2024-04-16 15:23:43.002341 UTC, 3417.14227069, 1397316240.0, 1576575, 945943
2024-04-16 15:25:43.002281 UTC, 3417.14365958, 1397316360.0, 1576576, 945943
2024-04-16 15:27:43.002222 UTC, 3417.14504847, 1397316480.0, 1576577, 945944
2024-04-16 15:29:43.002163 UTC, 3417.14643736, 1397316600.0, 1576578, 945945
2024-04-16 15:31:43.002103 UTC, 3417.14782625, 1397316720.0, 1576579, 945945
2024-04-16 15:33:43.002044 UTC, 3417.14921513, 1397316840.0, 1576580, 945946
2024-04-23 05:53:42.720728 UTC, 3423.74643410, 1397886840.0, 1581330, 948796
2024-04-23 05:55:42.720671 UTC, 3423.74782299, 1397886960.0, 1581331, 948796
2024-04-23 05:57:42.720615 UTC, 3423.74921188, 1397887080.0, 1581332, 948797
2024-04-23 05:59:42.720558 UTC, 3423.75060077, 1397887200.0, 1581333, 948798
2024-04-23 06:01:42.720502 UTC, 3423.75198965, 1397887320.0, 1581334, 948798
2024-04-23 06:03:42.720445 UTC, 3423.75337854, 1397887440.0, 1581335, 948799
2024-04-23 06:05:42.720389 UTC, 3423.75476743, 1397887560.0, 1581336, 948799
2024-04-23 06:07:42.720332 UTC, 3423.75615632, 1397887680.0, 1581337, 948800
2024-04-23 06:09:42.720275 UTC, 3423.75754521, 1397887800.0, 1581338, 948801
2024-04-23 06:11:42.720219 UTC, 3423.75893409, 1397887920.0, 1581339, 948801
2024-04-23 06:13:42.720162 UTC, 3423.76032298, 1397888040.0, 1581340, 948802
2024-04-23 06:15:42.720106 UTC, 3423.76171187, 1397888160.0, 1581341, 948802
2024-05-03 17:45:42.293389 UTC, 3434.24087360, 1398793560.0, 1588886, 953329
2024-05-03 17:47:42.293332 UTC, 3434.24226249, 1398793680.0, 1588887, 953330
2024-05-03 17:49:42.293275 UTC, 3434.24365137, 1398793800.0, 1588888, 953331
2024-05-03 17:51:42.293219 UTC, 3434.24504026, 1398793920.0, 1588889, 953331
2024-05-03 17:53:42.293162 UTC, 3434.24642915, 1398794040.0, 1588890, 953332
2024-05-03 17:55:42.293105 UTC, 3434.24781804, 1398794160.0, 1588891, 953332
2024-05-03 17:57:42.293048 UTC, 3434.24920693, 1398794280.0, 1588892, 953333
2024-05-03 17:59:42.292991 UTC, 3434.25059582, 1398794400.0, 1588893, 953334
2024-05-03 18:01:42.292934 UTC, 3434.25198470, 1398794520.0, 1588894, 953334
2024-05-03 18:03:42.292877 UTC, 3434.25337359, 1398794640.0, 1588895, 953335
2024-05-03 18:05:42.292820 UTC, 3434.25476248, 1398794760.0, 1588896, 953335
2024-05-03 18:07:42.292763 UTC, 3434.25615137, 1398794880.0, 1588897, 953336
2024-05-03 18:09:42.292707 UTC, 3434.25754026, 1398795000.0, 1588898, 953337
2024-05-03 18:11:42.292650 UTC, 3434.25892914, 1398795120.0, 1588899, 953337
2024-05-03 18:13:42.292593 UTC, 3434.26031803, 1398795240.0, 1588900, 953338
2024-05-03 18:15:42.292536 UTC, 3434.26170692, 1398795360.0, 1588901, 953338
2024-05-03 18:17:42.292479 UTC, 3434.26309581, 1398795480.0, 1588902, 953339
2024-05-03 18:19:42.292422 UTC, 3434.26448470, 1398795600.0, 1588903, 953340
2024-05-03 18:21:42.292365 UTC, 3434.26587359, 1398795720.0, 1588904, 953340
2024-05-03 18:23:42.292308 UTC, 3434.26726247, 1398795840.0, 1588905, 953341
2024-05-03 18:25:42.292252 UTC, 3434.26865136, 1398795960.0, 1588906, 953341
2024-05-03 18:27:42.292195 UTC, 3434.27004025, 1398796080.0, 1588907, 953342
2024-05-07 08:33:42.145165 UTC, 3437.85753855, 1399106040.0, 1591490, 954892
2024-05-07 08:35:42.145107 UTC, 3437.85892744, 1399106160.0, 1591491, 954892
2024-05-07 08:37:42.145048 UTC, 3437.86031632, 1399106280.0, 1591492, 954893
2024-05-07 08:39:42.144990 UTC, 3437.86170521, 1399106400.0, 1591493, 954894
2024-05-07 08:41:42.144932 UTC, 3437.86309410, 1399106520.0, 1591494, 954894
2024-05-07 08:43:42.144873 UTC, 3437.86448299, 1399106640.0, 1591495, 954895
2024-05-07 08:45:42.144815 UTC, 3437.86587188, 1399106760.0, 1591496, 954895
2024-05-07 08:47:42.144757 UTC, 3437.86726077, 1399106880.0, 1591497, 954896
2024-05-07 08:49:42.144698 UTC, 3437.86864965, 1399107000.0, 1591498, 954897
2024-05-07 08:51:42.144640 UTC, 3437.87003854, 1399107120.0, 1591499, 954897
2024-05-07 08:53:42.144581 UTC, 3437.87142743, 1399107240.0, 1591500, 954898
2024-05-07 08:55:42.144523 UTC, 3437.87281632, 1399107360.0, 1591501, 954898
2024-05-14 23:13:41.825050 UTC, 3445.46864595, 1399763640.0, 1596970, 958180
2024-05-14 23:15:41.824991 UTC, 3445.47003484, 1399763760.0, 1596971, 958180
2024-05-14 23:17:41.824932 UTC, 3445.47142373, 1399763880.0, 1596972, 958181
2024-05-14 23:19:41.824872 UTC, 3445.47281262, 1399764000.0, 1596973, 958182
2024-05-14 23:21:41.824813 UTC, 3445.47420151, 1399764120.0, 1596974, 958182
2024-05-14 23:23:41.824754 UTC, 3445.47559039, 1399764240.0, 1596975, 958183
2024-05-14 23:25:41.824694 UTC, 3445.47697928, 1399764360.0, 1596976, 958183
2024-05-14 23:27:41.824635 UTC, 3445.47836817, 1399764480.0, 1596977, 958184
2024-05-14 23:29:41.824576 UTC, 3445.47975706, 1399764600.0, 1596978, 958185
2024-05-14 23:31:41.824516 UTC, 3445.48114595, 1399764720.0, 1596979, 958185
2024-05-14 23:33:41.824457 UTC, 3445.48253483, 1399764840.0, 1596980, 958186
2024-05-14 23:35:41.824397 UTC, 3445.48392372, 1399764960.0, 1596981, 958186
2024-05-22 00:29:41.523726 UTC, 3452.52142024, 1400373000.0, 1602048, 961227
2024-05-22 00:31:41.523668 UTC, 3452.52280913, 1400373120.0, 1602049, 961227
2024-05-22 00:33:41.523610 UTC, 3452.52419802, 1400373240.0, 1602050, 961228
2024-05-22 00:35:41.523553 UTC, 3452.52558691, 1400373360.0, 1602051, 961228
2024-05-22 00:37:41.523495 UTC, 3452.52697579, 1400373480.0, 1602052, 961229
2024-05-22 00:39:41.523438 UTC, 3452.52836468, 1400373600.0, 1602053, 961230
2024-05-22 00:41:41.523380 UTC, 3452.52975357, 1400373720.0, 1602054, 961230
2024-05-22 00:43:41.523323 UTC, 3452.53114246, 1400373840.0, 1602055, 961231
2024-05-22 00:45:41.523265 UTC, 3452.53253135, 1400373960.0, 1602056, 961231
2024-05-22 00:47:41.523208 UTC, 3452.53392024, 1400374080.0, 1602057, 961232
2024-05-22 00:49:41.523150 UTC, 3452.53530912, 1400374200.0, 1602058, 961233
2024-05-22 00:51:41.523093 UTC, 3452.53669801, 1400374320.0, 1602059, 961233
2024-05-28 20:33:41.240660 UTC, 3459.35752807, 1400963640.0, 1606970, 964180
2024-05-28 20:35:41.240603 UTC, 3459.35891696, 1400963760.0, 1606971, 964180
2024-05-28 20:37:41.240547 UTC, 3459.36030585, 1400963880.0, 1606972, 964181
2024-05-28 20:39:41.240490 UTC, 3459.36169474, 1400964000.0, 1606973, 964182
2024-05-28 20:41:41.240434 UTC, 3459.36308363, 1400964120.0, 1606974, 964182
2024-05-28 20:43:41.240377 UTC, 3459.36447252, 1400964240.0, 1606975, 964183
2024-05-28 20:45:41.240321 UTC, 3459.36586140, 1400964360.0, 1606976, 964183
2024-05-28 20:47:41.240264 UTC, 3459.36725029, 1400964480.0, 1606977, 964184
2024-05-28 20:49:41.240208 UTC, 3459.36863918, 1400964600.0, 1606978, 964185
2024-05-28 20:51:41.240151 UTC, 3459.37002807, 1400964720.0, 1606979, 964185
2024-05-28 20:53:41.240095 UTC, 3459.37141696, 1400964840.0, 1606980, 964186
2024-05-28 20:55:41.240038 UTC, 3459.37280585, 1400964960.0, 1606981, 964186
2024-06-04 07:09:40.978281 UTC, 3465.79919170, 1401520200.0, 1611608, 966963
2024-06-04 07:11:40.978223 UTC, 3465.80058059, 1401520320.0, 1611609, 966963
2024-06-04 07:13:40.978165 UTC, 3465.80196948, 1401520440.0, 1611610, 966964
2024-06-04 07:15:40.978107 UTC, 3465.80335837, 1401520560.0, 1611611, 966964
2024-06-04 07:17:40.978049 UTC, 3465.80474726, 1401520680.0, 1611612, 966965
2024-06-04 07:19:40.977991 UTC, 3465.80613614, 1401520800.0, 1611613, 966966
2024-06-04 07:21:40.977933 UTC, 3465.80752503, 1401520920.0, 1611614, 966966
2024-06-04 07:23:40.977875 UTC, 3465.80891392, 1401521040.0, 1611615, 966967
2024-06-04 07:25:40.977817 UTC, 3465.81030281, 1401521160.0, 1611616, 966967
2024-06-04 07:27:40.977759 UTC, 3465.81169170, 1401521280.0, 1611617, 966968
2024-06-04 07:29:40.977701 UTC, 3465.81308058, 1401521400.0, 1611618, 966969
2024-06-04 07:31:40.977643 UTC, 3465.81446947, 1401521520.0, 1611619, 966969
2024-06-11 19:23:40.664507 UTC, 3473.30891029, 1402169040.0, 1617015, 970207
2024-06-11 19:25:40.664448 UTC, 3473.31029918, 1402169160.0, 1617016, 970207
2024-06-11 19:27:40.664389 UTC, 3473.31168807, 1402169280.0, 1617017, 970208
2024-06-11 19:29:40.664330 UTC, 3473.31307696, 1402169400.0, 1617018, 970209
2024-06-11 19:31:40.664272 UTC, 3473.31446584, 1402169520.0, 1617019, 970209
2024-06-11 19:33:40.664213 UTC, 3473.31585473, 1402169640.0, 1617020, 970210
2024-06-11 19:35:40.664154 UTC, 3473.31724362, 1402169760.0, 1617021, 970210
2024-06-11 19:37:40.664095 UTC, 3473.31863251, 1402169880.0, 1617022, 970211
2024-06-11 19:39:40.664036 UTC, 3473.32002140, 1402170000.0, 1617023, 970212
2024-06-11 19:41:40.663977 UTC, 3473.32141028, 1402170120.0, 1617024, 970212
2024-06-11 19:43:40.663919 UTC, 3473.32279917, 1402170240.0, 1617025, 970213
2024-06-11 19:45:40.663860 UTC, 3473.32418806, 1402170360.0, 1617026, 970213
2024-06-18 08:53:40.386632 UTC, 3479.87140707, 1402736040.0, 1621740, 973042
2024-06-18 08:55:40.386575 UTC, 3479.87279596, 1402736160.0, 1621741, 973042
2024-06-18 08:57:40.386518 UTC, 3479.87418485, 1402736280.0, 1621742, 973043
2024-06-18 08:59:40.386462 UTC, 3479.87557374, 1402736400.0, 1621743, 973044
2024-06-18 09:01:40.386405 UTC, 3479.87696263, 1402736520.0, 1621744, 973044
2024-06-18 09:03:40.386348 UTC, 3479.87835151, 1402736640.0, 1621745, 973045
2024-06-18 09:05:40.386292 UTC, 3479.87974040, 1402736760.0, 1621746, 973045
2024-06-18 09:07:40.386235 UTC, 3479.88112929, 1402736880.0, 1621747, 973046
2024-06-18 09:09:40.386178 UTC, 3479.88251818, 1402737000.0, 1621748, 973047
2024-06-18 09:11:40.386122 UTC, 3479.88390707, 1402737120.0, 1621749, 973047
2024-06-18 09:13:40.386065 UTC, 3479.88529596, 1402737240.0, 1621750, 973048
2024-06-18 09:15:40.386008 UTC, 3479.88668484, 1402737360.0, 1621751, 973048
2024-06-25 03:39:40.109953 UTC, 3486.65334831, 1403322000.0, 1626623, 975972
2024-06-25 03:41:40.109897 UTC, 3486.65473720, 1403322120.0, 1626624, 975972
2024-06-25 03:43:40.109842 UTC, 3486.65612609, 1403322240.0, 1626625, 975973
2024-06-25 03:45:40.109786 UTC, 3486.65751498, 1403322360.0, 1626626, 975973
2024-06-25 03:47:40.109730 UTC, 3486.65890387, 1403322480.0, 1626627, 975974
2024-06-25 03:49:40.109675 UTC, 3486.66029275, 1403322600.0, 1626628, 975975
2024-06-25 03:51:40.109619 UTC, 3486.66168164, 1403322720.0, 1626629, 975975
2024-06-25 03:53:40.109563 UTC, 3486.66307053, 1403322840.0, 1626630, 975976
2024-06-25 03:55:40.109508 UTC, 3486.66445942, 1403322960.0, 1626631, 975976
2024-06-25 03:57:40.109452 UTC, 3486.66584831, 1403323080.0, 1626632, 975977
2024-06-25 03:59:40.109396 UTC, 3486.66723720, 1403323200.0, 1626633, 975978
2024-06-25 04:01:40.109341 UTC, 3486.66862608, 1403323320.0, 1626634, 975978
2024-07-02 00:59:39.833842 UTC, 3493.54223400, 1403917200.0, 1631583, 978948
2024-07-02 01:01:39.833786 UTC, 3493.54362289, 1403917320.0, 1631584, 978948
2024-07-02 01:03:39.833729 UTC, 3493.54501178, 1403917440.0, 1631585, 978949
2024-07-02 01:05:39.833672 UTC, 3493.54640067, 1403917560.0, 1631586, 978949
2024-07-02 01:07:39.833615 UTC, 3493.54778956, 1403917680.0, 1631587, 978950
2024-07-02 01:09:39.833558 UTC, 3493.54917844, 1403917800.0, 1631588, 978951
2024-07-02 01:11:39.833501 UTC, 3493.55056733, 1403917920.0, 1631589, 978951
2024-07-02 01:13:39.833445 UTC, 3493.55195622, 1403918040.0, 1631590, 978952
2024-07-02 01:15:39.833388 UTC, 3493.55334511, 1403918160.0, 1631591, 978952
2024-07-02 01:17:39.833331 UTC, 3493.55473400, 1403918280.0, 1631592, 978953
2024-07-02 01:19:39.833274 UTC, 3493.55612289, 1403918400.0, 1631593, 978954
2024-07-02 01:21:39.833217 UTC, 3493.55751177, 1403918520.0, 1631594, 978954
2024-07-08 16:33:39.561758 UTC, 3500.19084196, 1404491640.0, 1636370, 981820
2024-07-08 16:35:39.561701 UTC, 3500.19223085, 1404491760.0, 1636371, 981820
2024-07-08 16:37:39.561644 UTC, 3500.19361974, 1404491880.0, 1636372, 981821
2024-07-08 16:39:39.561587 UTC, 3500.19500863, 1404492000.0, 1636373, 981822
2024-07-08 16:41:39.561530 UTC, 3500.19639752, 1404492120.0, 1636374, 981822
2024-07-08 16:43:39.561472 UTC, 3500.19778640, 1404492240.0, 1636375, 981823
2024-07-08 16:45:39.561415 UTC, 3500.19917529, 1404492360.0, 1636376, 981823
2024-07-08 16:47:39.561358 UTC, 3500.20056418, 1404492480.0, 1636377, 981824
2024-07-08 16:49:39.561301 UTC, 3500.20195307, 1404492600.0, 1636378, 981825
2024-07-08 16:51:39.561244 UTC, 3500.20334196, 1404492720.0, 1636379, 981825
2024-07-08 16:53:39.561186 UTC, 3500.20473085, 1404492840.0, 1636380, 981826
2024-07-08 16:55:39.561129 UTC, 3500.20611973, 1404492960.0, 1636381, 981826
2024-07-15 00:49:39.300550 UTC, 3506.53528338, 1405039800.0, 1640938, 984561
2024-07-15 00:51:39.300495 UTC, 3506.53667227, 1405039920.0, 1640939, 984561
2024-07-15 00:53:39.300439 UTC, 3506.53806116, 1405040040.0, 1640940, 984562
2024-07-15 00:55:39.300384 UTC, 3506.53945005, 1405040160.0, 1640941, 984562
2024-07-15 00:57:39.300329 UTC, 3506.54083894, 1405040280.0, 1640942, 984563
2024-07-15 00:59:39.300273 UTC, 3506.54222782, 1405040400.0, 1640943, 984564
2024-07-15 01:01:39.300218 UTC, 3506.54361671, 1405040520.0, 1640944, 984564
2024-07-15 01:03:39.300162 UTC, 3506.54500560, 1405040640.0, 1640945, 984565
2024-07-15 01:05:39.300107 UTC, 3506.54639449, 1405040760.0, 1640946, 984565
2024-07-15 01:07:39.300052 UTC, 3506.54778338, 1405040880.0, 1640947, 984566
2024-07-15 01:09:39.299996 UTC, 3506.54917227, 1405041000.0, 1640948, 984567
2024-07-15 01:11:39.299941 UTC, 3506.55056115, 1405041120.0, 1640949, 984567
2024-07-22 01:59:39.019472 UTC, 3513.58389124, 1405648800.0, 1646013, 987606
2024-07-22 02:01:39.019417 UTC, 3513.58528013, 1405648920.0, 1646014, 987606
2024-07-22 02:03:39.019362 UTC, 3513.58666901, 1405649040.0, 1646015, 987607
2024-07-22 02:05:39.019307 UTC, 3513.58805790, 1405649160.0, 1646016, 987607
2024-07-22 02:07:39.019253 UTC, 3513.58944679, 1405649280.0, 1646017, 987608
2024-07-22 02:09:39.019198 UTC, 3513.59083568, 1405649400.0, 1646018, 987609
2024-07-22 02:11:39.019143 UTC, 3513.59222457, 1405649520.0, 1646019, 987609
2024-07-22 02:13:39.019088 UTC, 3513.59361346, 1405649640.0, 1646020, 987610
2024-07-22 02:15:39.019033 UTC, 3513.59500234, 1405649760.0, 1646021, 987610
2024-07-22 02:17:39.018979 UTC, 3513.59639123, 1405649880.0, 1646022, 987611
2024-07-22 02:19:39.018924 UTC, 3513.59778012, 1405650000.0, 1646023, 987612
2024-07-22 02:21:39.018869 UTC, 3513.59916901, 1405650120.0, 1646024, 987612
2024-07-28 06:29:38.775132 UTC, 3519.77138841, 1406183400.0, 1650468, 990279
2024-07-28 06:31:38.775076 UTC, 3519.77277730, 1406183520.0, 1650469, 990279
2024-07-28 06:33:38.775020 UTC, 3519.77416618, 1406183640.0, 1650470, 990280
2024-07-28 06:35:38.774964 UTC, 3519.77555507, 1406183760.0, 1650471, 990280
2024-07-28 06:37:38.774908 UTC, 3519.77694396, 1406183880.0, 1650472, 990281
2024-07-28 06:39:38.774852 UTC, 3519.77833285, 1406184000.0, 1650473, 990282
2024-07-28 06:41:38.774796 UTC, 3519.77972174, 1406184120.0, 1650474, 990282
2024-07-28 06:43:38.774740 UTC, 3519.78111063, 1406184240.0, 1650475, 990283
2024-07-28 06:45:38.774684 UTC, 3519.78249951, 1406184360.0, 1650476, 990283
2024-07-28 06:47:38.774628 UTC, 3519.78388840, 1406184480.0, 1650477, 990284
2024-07-28 06:49:38.774572 UTC, 3519.78527729, 1406184600.0, 1650478, 990285
2024-07-28 06:51:38.774516 UTC, 3519.78666618, 1406184720.0, 1650479, 990285
2024-08-03 19:19:38.511536 UTC, 3526.30610758, 1406748000.0, 1655173, 993102
2024-08-03 19:21:38.511479 UTC, 3526.30749647, 1406748120.0, 1655174, 993102
2024-08-03 19:23:38.511422 UTC, 3526.30888535, 1406748240.0, 1655175, 993103
2024-08-03 19:25:38.511365 UTC, 3526.31027424, 1406748360.0, 1655176, 993103
2024-08-03 19:27:38.511308 UTC, 3526.31166313, 1406748480.0, 1655177, 993104
2024-08-03 19:29:38.511251 UTC, 3526.31305202, 1406748600.0, 1655178, 993105
2024-08-03 19:31:38.511194 UTC, 3526.31444091, 1406748720.0, 1655179, 993105
2024-08-03 19:33:38.511138 UTC, 3526.31582980, 1406748840.0, 1655180, 993106
2024-08-03 19:35:38.511081 UTC, 3526.31721868, 1406748960.0, 1655181, 993106
2024-08-03 19:37:38.511024 UTC, 3526.31860757, 1406749080.0, 1655182, 993107
2024-08-03 19:39:38.510967 UTC, 3526.31999646, 1406749200.0, 1655183, 993108
2024-08-03 19:41:38.510910 UTC, 3526.32138535, 1406749320.0, 1655184, 993108
2024-08-10 20:59:38.221787 UTC, 3533.37554867, 1407358800.0, 1660263, 996156
2024-08-10 21:01:38.221732 UTC, 3533.37693756, 1407358920.0, 1660264, 996156
2024-08-10 21:03:38.221676 UTC, 3533.37832644, 1407359040.0, 1660265, 996157
2024-08-10 21:05:38.221621 UTC, 3533.37971533, 1407359160.0, 1660266, 996157
2024-08-10 21:07:38.221565 UTC, 3533.38110422, 1407359280.0, 1660267, 996158
2024-08-10 21:09:38.221509 UTC, 3533.38249311, 1407359400.0, 1660268, 996159
2024-08-10 21:11:38.221454 UTC, 3533.38388200, 1407359520.0, 1660269, 996159
2024-08-10 21:13:38.221398 UTC, 3533.38527088, 1407359640.0, 1660270, 996160
2024-08-10 21:15:38.221343 UTC, 3533.38665977, 1407359760.0, 1660271, 996160
2024-08-10 21:17:38.221287 UTC, 3533.38804866, 1407359880.0, 1660272, 996161
2024-08-10 21:19:38.221232 UTC, 3533.38943755, 1407360000.0, 1660273, 996162
2024-08-10 21:21:38.221176 UTC, 3533.39082644, 1407360120.0, 1660274, 996162
2024-08-16 22:59:37.978326 UTC, 3539.45887918, 1407884400.0, 1664643, 998784
2024-08-16 23:01:37.978270 UTC, 3539.46026807, 1407884520.0, 1664644, 998784
2024-08-16 23:03:37.978215 UTC, 3539.46165696, 1407884640.0, 1664645, 998785
2024-08-16 23:05:37.978160 UTC, 3539.46304585, 1407884760.0, 1664646, 998785
2024-08-16 23:07:37.978105 UTC, 3539.46443473, 1407884880.0, 1664647, 998786
